,imgPath,angle,distance,speed,altitude,key_a,key_d,key_1,key_3,key_q,key_e,key_w,key_s
0,dataset/D/D630.jpg,60.89,100.72,9532,,0,1,0,0,0,0,0,0
0,dataset/D/D630.jpg,63.21,115.38,9532,,0,1,0,0,0,0,0,0
0,dataset/D/D630.jpg,67.31,119.23,9532,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,-22.42,154.69,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,-21.94,149.86,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,51.48,131.65,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,53.13,130.0,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,75.0,100.42,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,65.1,30.87,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,83.35,103.7,,,0,1,0,0,0,0,0,0
0,dataset/D/D629.jpg,85.15,106.38,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,-18.19,150.53,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,-19.65,148.66,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,54.41,125.43,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,56.56,127.03,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,56.57,123.42,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,74.69,98.49,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,60.02,30.02,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,86.67,103.17,,,0,1,0,0,0,0,0,0
0,dataset/D/D628.jpg,88.36,105.04,,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,-13.56,145.04,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,-11.78,141.99,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,60.62,118.21,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,62.58,119.42,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,75.53,96.05,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,52.31,27.8,997,,0,1,0,0,0,0,0,0
0,dataset/D/D627.jpg,-266.7,104.17,997,,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,-9.66,143.03,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,-11.39,141.79,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,65.01,113.64,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,66.74,116.47,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,67.34,111.62,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,75.51,91.92,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,-264.45,103.48,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,-263.01,106.79,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D626.jpg,-261.71,104.09,559,3882,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,-11.46,145.91,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,-10.59,141.41,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,66.4,112.4,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,68.11,115.32,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,68.29,110.86,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,72.99,88.89,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D625.jpg,-262.87,104.81,923,13182,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,-33.12,168.36,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,-34.63,168.93,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,48.81,138.19,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,50.14,134.18,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,57.63,84.06,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,76.36,105.99,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,17.65,23.09,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D624.jpg,78.58,106.1,,3299,0,1,0,0,0,0,0,0
0,dataset/D/D623.jpg,-16.0,148.76,832,,0,1,0,0,0,0,0,0
0,dataset/D/D623.jpg,-37.13,175.6,832,,0,1,0,0,0,0,0,0
0,dataset/D/D623.jpg,-15.57,145.33,832,,0,1,0,0,0,0,0,0
0,dataset/D/D623.jpg,-38.44,80.43,832,,0,1,0,0,0,0,0,0
0,dataset/D/D623.jpg,-78.11,19.42,832,,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,39.31,164.15,857,13700,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,-220.29,60.31,857,13700,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,-203.72,72.09,857,13700,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,-206.22,74.69,857,13700,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,-230.12,102.94,857,13700,0,1,0,0,0,0,0,0
0,dataset/D/D622.jpg,-231.09,106.67,857,13700,0,1,0,0,0,0,0,0
0,dataset/1/1621.jpg,37.76,168.22,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,39.24,169.14,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,38.82,164.3,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,40.91,19.85,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,-222.06,55.23,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,-205.53,74.25,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,-228.27,99.16,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1621.jpg,-229.34,102.83,628,13793,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,36.54,173.0,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,37.99,173.83,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,37.55,169.01,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,30.96,23.32,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,-225.0,49.5,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,-206.91,75.13,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,-226.66,97.62,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1620.jpg,-229.03,100.66,613,1387,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,35.76,176.23,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,37.39,176.21,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,36.47,171.6,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-229.54,44.69,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-210.58,76.66,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-225.86,94.76,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-206.91,75.13,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-227.49,97.67,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1619.jpg,-225.0,98.99,663,13930,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,35.76,176.23,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,37.39,176.21,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,36.47,171.6,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,-234.29,39.41,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,-224.58,95.46,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,-207.94,74.71,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,-211.22,77.18,,,0,0,1,0,0,0,0,0
0,dataset/1/1618.jpg,-208.84,78.77,,,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,35.76,176.23,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,37.39,176.21,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,36.47,171.6,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,-242.7,34.89,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,-210.84,78.03,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,-223.21,90.55,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1617.jpg,-223.29,94.79,581,14221,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,35.76,176.23,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,37.39,176.21,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,36.47,171.6,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,-254.58,30.08,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,-210.84,78.03,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,-214.29,79.88,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,-221.79,88.53,7,,0,0,1,0,0,0,0,0
0,dataset/1/1616.jpg,-223.24,91.97,7,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,35.76,176.23,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,37.39,176.21,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,36.47,171.6,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,5.49,52.24,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-267.95,28.02,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-220.39,87.97,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-223.21,90.55,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-211.85,77.7,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-214.88,80.45,,,0,0,1,0,0,0,0,0
0,dataset/1/1615.jpg,-212.52,81.84,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,23.06,160.85,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,34.63,168.93,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,35.76,176.23,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,37.39,176.21,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,36.47,171.6,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,57.49,120.95,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,3.95,58.14,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,77.01,26.68,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,-213.08,78.77,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,-215.05,81.84,,,0,0,1,0,0,0,0,0
0,dataset/1/1614.jpg,-219.89,87.32,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,20.05,157.54,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,21.06,158.6,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,23.39,161.25,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,37.44,161.21,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,35.76,176.23,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,37.39,176.21,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,36.47,171.6,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,59.61,120.57,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,72.9,27.2,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-213.49,77.94,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-216.59,82.2,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-218.77,84.65,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-221.74,87.11,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-213.31,83.76,,,0,0,1,0,0,0,0,0
0,dataset/1/1613.jpg,-218.66,89.64,,,0,0,1,0,0,0,0,0
0,dataset/3/3612.jpg,36.62,184.4,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,35.76,176.23,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,37.39,176.21,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,36.47,171.6,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,0.0,81.0,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,30.47,39.45,,,0,0,0,1,0,1,0,0
0,dataset/3/3612.jpg,-217.28,84.2,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,36.62,184.4,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,35.76,176.23,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,37.39,176.21,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,36.47,171.6,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,-1.83,94.05,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,18.08,51.55,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,-216.03,81.61,,,0,0,0,1,0,1,0,0
0,dataset/3/3611.jpg,-219.38,86.68,,,0,0,0,1,0,1,0,0
0,dataset/Q/Q_610.jpg,28.69,168.72,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,33.96,177.23,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,37.0,177.8,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,36.61,174.4,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,36.67,170.8,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,11.69,59.23,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,-218.87,86.05,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,-221.79,88.53,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,-224.56,92.63,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_610.jpg,-225.84,96.18,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,32.6,174.48,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,37.0,177.8,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,36.61,174.4,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,36.67,170.8,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,9.62,59.84,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,-219.89,87.32,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,-222.27,89.2,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,-225.44,92.63,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,-227.09,96.94,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_609.jpg,-224.59,98.29,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,11.46,151.01,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,14.04,152.55,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,29.66,165.71,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,36.54,173.0,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,-3.09,74.11,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,-229.87,91.55,,,0,0,0,0,1,0,0,0
0,dataset/Q/Q_608.jpg,-234.52,115.43,,,0,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,30.85,167.73,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,28.3,162.41,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,37.0,177.8,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,36.61,174.4,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,28.03,157.47,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,29.92,160.38,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,36.67,170.8,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,-17.1,81.61,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,-248.92,88.96,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,-238.14,121.26,,,1,0,0,0,1,0,0,0
0,dataset/A/A_607.jpg,-237.95,126.25,,,1,0,0,0,1,0,0,0
0,dataset/A/A_606.jpg,36.62,184.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-7.96,144.39,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,37.0,177.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,36.61,174.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-6.97,140.04,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,36.67,170.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-33.87,87.92,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,86.78,89.14,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-250.06,108.5,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-249.5,114.23,,,1,0,0,0,0,0,0,0
0,dataset/A/A_606.jpg,-247.34,111.62,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,36.62,184.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,-12.01,144.16,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,37.0,177.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,36.61,174.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,-13.74,143.1,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,36.67,170.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,-45.64,127.29,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,-35.69,87.42,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,84.86,89.36,,,1,0,0,0,0,0,0,0
0,dataset/A/A_605.jpg,-252.4,109.11,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,-11.46,145.91,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,9.66,143.03,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,35.76,176.23,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,37.39,176.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,-10.59,141.41,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,36.47,171.6,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,-36.87,160.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,54.22,83.82,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,33.15,58.52,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,-63.9,54.56,,,1,0,0,0,0,0,0,0
0,dataset/A/A_604.jpg,-73.07,72.12,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,-31.08,164.64,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,22.76,155.08,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,24.38,152.61,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,-47.59,140.86,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,32.77,86.82,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,13.6,63.79,,,1,0,0,0,0,0,0,0
0,dataset/A/A_603.jpg,-79.7,55.9,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,22.01,152.09,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,-31.26,163.78,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,24.04,152.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,-48.13,142.34,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,-47.92,138.77,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,32.77,86.82,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,13.6,63.79,,,1,0,0,0,0,0,0,0
0,dataset/A/A_602.jpg,-79.7,55.9,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,36.62,184.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-35.05,175.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-1.62,141.06,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-37.45,177.61,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-3.29,139.23,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-36.4,170.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,9.46,103.41,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-3.25,88.14,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-50.86,131.5,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-52.96,132.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-52.95,127.8,,,1,0,0,0,0,0,0,0
0,dataset/A/A_601.jpg,-85.24,60.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,35.3,167.86,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-28.95,161.14,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-6.4,107.67,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-44.73,147.79,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-18.05,93.61,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-65.73,111.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-67.92,114.39,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-68.59,109.56,,,1,0,0,0,0,0,0,0
0,dataset/A/A_600.jpg,-99.62,59.84,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-36.87,185.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-23.39,161.25,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-21.73,159.33,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,18.95,141.68,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-35.05,175.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-37.65,176.82,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-36.4,170.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-28.16,112.29,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-38.84,98.86,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-70.28,112.61,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-70.73,109.11,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-97.67,104.94,,,1,0,0,0,0,0,0,0
0,dataset/A/A_599.jpg,-119.74,56.44,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-36.87,185.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-34.57,179.74,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-28.99,169.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-28.09,167.76,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-26.57,165.47,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,15.83,139.28,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-35.05,175.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-37.65,176.82,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-36.4,170.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-30.0,112.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-40.54,100.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-73.2,110.72,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-74.13,106.04,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-99.46,103.41,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-100.78,106.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_598.jpg,-121.14,56.08,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-36.87,185.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,1.55,148.05,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,2.71,148.17,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,5.02,148.57,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,28.2,156.59,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-41.46,160.11,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-54.41,116.83,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-63.91,106.89,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-146.63,49.09,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-116.57,116.28,,,1,0,0,0,0,0,0,0
0,dataset/A/A_597.jpg,-122.4,123.17,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-36.87,185.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,28.98,158.9,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-42.67,156.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-55.24,119.28,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-63.67,108.23,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-148.39,45.79,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-117.22,118.07,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-121.29,119.36,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-121.81,127.09,,,1,0,0,0,0,0,0,0
0,dataset/A/A_596.jpg,-124.46,123.71,,,1,0,0,0,0,0,0,0
0,dataset/A/A_595.jpg,-37.73,173.22,,,1,0,0,0,0,0,0,0
0,dataset/A/A_595.jpg,-50.8,132.91,,,1,0,0,0,0,0,0,0
0,dataset/A/A_595.jpg,-143.75,37.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_595.jpg,-114.78,114.54,,,1,0,0,0,0,0,0,0
0,dataset/A/A_595.jpg,-121.61,122.11,,,1,0,0,0,0,0,0,0
0,dataset/3/3594.jpg,-37.13,175.6,,,0,0,0,1,0,1,0,0
0,dataset/3/3594.jpg,-37.34,169.81,,,0,0,0,1,0,1,0,0
0,dataset/3/3594.jpg,-140.65,64.66,,,0,0,0,1,0,1,0,0
